0	0	0	0	0	0	1
0	0	0	0	0	0.200000000000000	0.800000000000000
0	0	0	0	0	0.400000000000000	0.600000000000000
0	0	0	0	0	0.600000000000000	0.400000000000000
0	0	0	0	0	0.800000000000000	0.200000000000000
0	0	0	0	0	1	0
0	0	0	0	0.200000000000000	0	0.800000000000000
0	0	0	0	0.200000000000000	0.200000000000000	0.600000000000000
0	0	0	0	0.200000000000000	0.400000000000000	0.400000000000000
0	0	0	0	0.200000000000000	0.600000000000000	0.200000000000000
0	0	0	0	0.200000000000000	0.800000000000000	0
0	0	0	0	0.400000000000000	0	0.600000000000000
0	0	0	0	0.400000000000000	0.200000000000000	0.400000000000000
0	0	0	0	0.400000000000000	0.400000000000000	0.200000000000000
0	0	0	0	0.400000000000000	0.600000000000000	0
0	0	0	0	0.600000000000000	0	0.400000000000000
0	0	0	0	0.600000000000000	0.200000000000000	0.200000000000000
0	0	0	0	0.600000000000000	0.400000000000000	0
0	0	0	0	0.800000000000000	0	0.200000000000000
0	0	0	0	0.800000000000000	0.200000000000000	0
0	0	0	0	1	0	0
0	0	0	0.200000000000000	0	0	0.800000000000000
0	0	0	0.200000000000000	0	0.200000000000000	0.600000000000000
0	0	0	0.200000000000000	0	0.400000000000000	0.400000000000000
0	0	0	0.200000000000000	0	0.600000000000000	0.200000000000000
0	0	0	0.200000000000000	0	0.800000000000000	0
0	0	0	0.200000000000000	0.200000000000000	0	0.600000000000000
0	0	0	0.200000000000000	0.200000000000000	0.200000000000000	0.400000000000000
0	0	0	0.200000000000000	0.200000000000000	0.400000000000000	0.200000000000000
0	0	0	0.200000000000000	0.200000000000000	0.600000000000000	0
0	0	0	0.200000000000000	0.400000000000000	0	0.400000000000000
0	0	0	0.200000000000000	0.400000000000000	0.200000000000000	0.200000000000000
0	0	0	0.200000000000000	0.400000000000000	0.400000000000000	0
0	0	0	0.200000000000000	0.600000000000000	0	0.200000000000000
0	0	0	0.200000000000000	0.600000000000000	0.200000000000000	0
0	0	0	0.200000000000000	0.800000000000000	0	0
